MessageType,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters
Fix,GT,37.4440156000,-122.2334443000,9.254622761251198,6.9801745,0.1,273.8298,1609800028433,,,,
Fix,GT,37.4440337000,-122.2335226000,9.089291417094273,7.871601,0.1,288.97455,1609800029433,,,,
Fix,GT,37.4440680000,-122.2336111000,8.862954215496416,9.32323,0.1,297.9124,1609800030433,,,,
Fix,GT,37.4441104000,-122.2337032000,8.709956989649754,9.442295,0.1,300.52628,1609800031433,,,,
Fix,GT,37.4441548000,-122.2337938000,8.49928975442873,9.403557,0.1,301.9597,1609800032433,,,,
Fix,GT,37.4442004000,-122.2338833000,8.305954513140932,9.356934,0.1,302.7891,1609800033433,,,,
Fix,GT,37.4442458000,-122.2339702000,8.114622416617124,8.877135,0.1,303.3869,1609800034433,,,,
Fix,GT,37.4442867000,-122.2340476000,7.9796215675810345,7.363447,0.1,303.28204,1609800035433,,,,
Fix,GT,37.4443193000,-122.2341109000,7.836952550855415,6.0993023,0.1,302.42728,1609800036433,,,,
Fix,GT,37.4443454000,-122.2341637000,7.7196187756066905,4.852566,0.1,301.85388,1609800037433,,,,
Fix,GT,37.4443662000,-122.2342057000,7.637619067167549,3.9826088,0.1,301.84082,1609800038433,,,,
Fix,GT,37.4443824000,-122.2342386000,7.573283939600657,2.7684844,0.1,301.73553,1609800039433,,,,
Fix,GT,37.4443923000,-122.2342587000,7.528950833050089,1.4634662,0.1,301.6653,1609800040433,,,,
Fix,GT,37.4443964000,-122.2342668000,7.508616706610809,0.30739173,0.1,301.63763,1609800041433,,,,
Fix,GT,37.4443967000,-122.2342674000,7.503616910184917,0.002236068,0.1,301.6428,1609800042433,,,,
Fix,GT,37.4443967000,-122.2342674000,7.503950342653695,0.0013330742,0.1,301.64203,1609800043433,,,,
Fix,GT,37.4443968000,-122.2342674000,7.503950342653695,0.001,0.1,301.64075,1609800044433,,,,
Fix,GT,37.4443968000,-122.2342674000,7.503950342653695,0.001,0.1,301.64026,1609800045433,,,,
Fix,GT,37.4443968000,-122.2342674000,7.5029497146606445,0.0016093239,0.1,301.6409,1609800046433,,,,
Fix,GT,37.4443968000,-122.2342674000,7.5029497146606445,0.001,0.1,301.64102,1609800047433,,,,
Fix,GT,37.4443968000,-122.2342674000,7.5029497146606445,0.00066692586,0.1,301.64127,1609800048433,,,,
Fix,GT,37.4443968000,-122.2342674000,7.501949787139893,0.0011379638,0.1,301.64124,1609800049433,,,,
Fix,GT,37.4443968000,-122.2342674000,7.501949787139893,0.001,0.1,301.64136,1609800050433,,,,
Fix,GT,37.4443968000,-122.2342674000,7.501949787139893,0.0011379638,0.1,301.64145,1609800051433,,,,
Fix,GT,37.4443968000,-122.2342674000,7.501949787139893,0.001,0.1,-58.358505,1609800052433,,,,
Fix,GT,37.4443968000,-122.2342674000,7.500949636073415,0.0012762498,0.1,301.64148,1609800053433,,,,
Fix,GT,37.4443968000,-122.2342674000,7.500949859619141,0.017743006,0.1,301.63876,1609800054433,,,,
Fix,GT,37.4443992000,-122.2342725000,7.474284514194181,1.4365036,0.1,301.41385,1609800055433,,,,
Fix,GT,37.4444110000,-122.2343025000,7.403954561659134,4.415675,0.1,296.9468,1609800056433,,,,
Fix,GT,37.4444270000,-122.2343617000,7.418614936979267,6.160238,0.1,286.77274,1609800057433,,,,
Fix,GT,37.4444309000,-122.2344369000,7.505946928140119,7.077793,0.1,269.36804,1609800058433,,,,
Fix,GT,37.4444117000,-122.2345183000,7.661279964742079,8.007118,0.1,247.7424,1609800059433,,,,
Fix,GT,37.4443643000,-122.2346001000,7.702614459099834,9.832674,0.1,229.39142,1609800060433,,,,
Fix,GT,37.4442912000,-122.2346794000,7.852276916348558,11.511934,0.1,216.48729,1609800061433,,,,
Fix,GT,37.4441947000,-122.2347511000,8.136274989797442,13.855501,0.1,208.77586,1609800062433,,,,
Fix,GT,37.4440727000,-122.2348320000,8.56060385500416,16.611874,0.1,207.62985,1609800063433,,,,
Fix,GT,37.4439345000,-122.2349220000,9.147600497314784,17.766453,0.1,207.30672,1609800064433,,,,
Fix,GT,37.4437887000,-122.2350171000,9.550941819212824,18.711578,0.1,207.5454,1609800065433,,,,
Fix,GT,37.4436359000,-122.2351182000,9.850614534399995,19.591808,0.1,207.87875,1609800066433,,,,
Fix,GT,37.4434748000,-122.2352252000,9.984281471638695,20.917238,0.1,207.81763,1609800067433,,,,
Fix,GT,37.4433058000,-122.2353385000,10.159944816076631,21.486513,0.1,208.24847,1609800068433,,,,
Fix,GT,37.4431336000,-122.2354551000,10.383277140159862,21.995697,0.1,208.19043,1609800069433,,,,
Fix,GT,37.4429580000,-122.2355739000,10.704273356606507,22.216923,0.1,208.25885,1609800070433,,,,
Fix,GT,37.4427829000,-122.2356917000,11.196930856058714,21.875433,0.1,208.02655,1609800071433,,,,
Fix,GT,37.4426088000,-122.2358071000,11.996259967282242,21.900867,0.1,207.43805,1609800072433,,,,
Fix,GT,37.4424326000,-122.2359211000,13.086249252262292,22.072376,0.1,207.08267,1609800073433,,,,
Fix,GT,37.4422557000,-122.2360349000,14.444916264859785,22.007229,0.1,207.22746,1609800074433,,,,
Fix,GT,37.4420805000,-122.2361502000,15.655587851347377,21.875004,0.1,207.9657,1609800075433,,,,
Fix,GT,37.4419087000,-122.2362665000,16.72125710089722,21.438856,0.1,208.55263,1609800076433,,,,
Fix,GT,37.4417413000,-122.2363833000,17.684257086019443,21.183876,0.1,209.2812,1609800077433,,,,
Fix,GT,37.4415776000,-122.2365034000,18.544593835279215,20.884163,0.1,210.92711,1609800078433,,,,
Fix,GT,37.4414208000,-122.2366302000,19.45825507943414,20.54699,0.1,214.01651,1609800079433,,,,
Fix,GT,37.4412710000,-122.2367662000,20.534252199443245,20.63915,0.1,217.5093,1609800080433,,,,
Fix,GT,37.4411290000,-122.2369171000,21.573254863188595,20.725489,0.1,222.44244,1609800081433,,,,
Fix,GT,37.4409963000,-122.2370841000,22.76791844187369,21.133102,0.1,227.03767,1609800082433,,,,
Fix,GT,37.4408699000,-122.2372683000,23.94691402188255,22.024307,0.1,230.87537,1609800083433,,,,
Fix,GT,37.4407475000,-122.2374717000,25.27724903034232,23.085266,0.1,234.54514,1609800084433,,,,
Fix,GT,37.4406290000,-122.2376907000,26.70625095019477,23.590475,0.1,236.51492,1609800085433,,,,
Fix,GT,37.4405114000,-122.2379142000,28.055578810860652,23.783207,0.099,236.00734,1609800086433,,,,
Fix,GT,37.4403868000,-122.2381323000,29.536578257160954,23.690237,0.099,232.74854,1609800087433,,,,
Fix,GT,37.4402540000,-122.2383428000,30.841248100363373,23.840214,0.1,230.91591,1609800088433,,,,
Fix,GT,37.4401153000,-122.2385493000,32.044922189744966,23.958385,0.1,228.90019,1609800089433,,,,
Fix,GT,37.4399692000,-122.2387510000,33.264585209660254,24.307007,0.1,226.63379,1609800090433,,,,
Fix,GT,37.4398146000,-122.2389494000,34.46692420734939,24.801592,0.1,224.7238,1609800091433,,,,
Fix,GT,37.4396520000,-122.2391457000,35.58559307907967,25.27418,0.099,222.77412,1609800092433,,,,
Fix,GT,37.4394815000,-122.2393365000,37.00291172995185,25.49603,0.1,220.65282,1609800093433,,,,
Fix,GT,37.4393024000,-122.2395203000,38.45257851239967,25.713913,0.1,217.61436,1609800094433,,,,
Fix,GT,37.4391177000,-122.2396902000,39.75058634499737,25.049515,0.1,214.99052,1609800095433,,,,
Fix,GT,37.4389328000,-122.2398458000,40.84725324997362,24.464851,0.1,212.62149,1609800096433,,,,
Fix,GT,37.4387458000,-122.2399896000,41.8512645379584,24.117968,0.1,210.43431,1609800097433,,,,
Fix,GT,37.4385579000,-122.2401223000,42.483929238880705,23.832531,0.1,208.40823,1609800098433,,,,
Fix,GT,37.4383666000,-122.2402449000,43.01993674843152,23.861763,0.1,205.92285,1609800099433,,,,
Fix,GT,37.4381711000,-122.2403586000,43.409271877711376,24.002567,0.1,204.0238,1609800100433,,,,
Fix,GT,37.4379718000,-122.2404652000,43.64127881542629,24.018326,0.1,202.24976,1609800101433,,,,
Fix,GT,37.4377707000,-122.2405656000,43.8022801303664,24.021374,0.1,201.14644,1609800102433,,,,
Fix,GT,37.4375688000,-122.2406632000,43.858618444951844,24.004105,0.1,200.87833,1609800103433,,,,
Fix,GT,37.4373685000,-122.2407611000,44.164268577800954,23.631744,0.1,201.59433,1609800104433,,,,
Fix,GT,37.4371745000,-122.2408634000,44.56327014620774,23.08211,0.099,203.81653,1609800105433,,,,
Fix,GT,37.4369892000,-122.2409734000,45.119598164822946,22.462181,0.1,206.56071,1609800106433,,,,
Fix,GT,37.4368149000,-122.2410950000,45.744932136260104,21.813065,0.1,211.3887,1609800107433,,,,
Fix,GT,37.4366553000,-122.2412320000,46.60126052588919,21.161617,0.1,217.13101,1609800108433,,,,
Fix,GT,37.4365129000,-122.2413849000,47.459599407792666,20.495338,0.1,223.40044,1609800109433,,,,
Fix,GT,37.4363881000,-122.2415504000,48.13593253905765,19.868694,0.1,228.79424,1609800110433,,,,
Fix,GT,37.4362761000,-122.2417206000,48.88626031785316,19.187386,0.1,231.35367,1609800111433,,,,
Fix,GT,37.4361738000,-122.2418893000,49.722926982408694,18.30642,0.1,233.79822,1609800112433,,,,
Fix,GT,37.4360849000,-122.2420564000,50.43992905589403,17.242144,0.1,238.4705,1609800113433,,,,
Fix,GT,37.4360183000,-122.2422252000,51.09026835890745,16.186707,0.1,248.53156,1609800114433,,,,
Fix,GT,37.4359847000,-122.2423968000,51.680269285338,15.338222,0.1,261.91684,1609800115433,,,,
Fix,GT,37.4359837000,-122.2425664000,52.13126873495321,14.957392,0.1,275.00964,1609800116433,,,,
Fix,GT,37.4360137000,-122.2427317000,52.851268382750845,15.1446495,0.1,287.39566,1609800117433,,,,
Fix,GT,37.4360616000,-122.2428922000,53.50460197155371,15.456646,0.1,291.89856,1609800118433,,,,
Fix,GT,37.4361211000,-122.2430675000,54.35658903613694,18.277195,0.1,293.872,1609800119433,,,,
Fix,GT,37.4361962000,-122.2432690000,55.48591827144355,21.115952,0.1,295.7255,1609800120433,,,,
Fix,GT,37.4362854000,-122.2434929000,56.79791855361191,22.649206,0.1,297.0837,1609800121433,,,,
Fix,GT,37.4363819000,-122.2437196000,58.077583687249444,22.997555,0.1,298.96472,1609800122433,,,,
Fix,GT,37.4364894000,-122.2439476000,59.4822449918413,23.865223,0.1,302.1181,1609800123433,,,,
Fix,GT,37.4366117000,-122.2441711000,60.88724633252832,24.104326,0.1,306.66574,1609800124433,,,,
Fix,GT,37.4367493000,-122.2443864000,62.38857275860357,24.807234,0.1,310.1186,1609800125433,,,,
Fix,GT,37.4368996000,-122.2445987000,63.97657526186299,25.26883,0.099,312.48312,1609800126433,,,,
Fix,GT,37.4370563000,-122.2448093000,65.3965815499007,25.846195,0.1,313.1549,1609800127433,,,,
Fix,GT,37.4372168000,-122.2450247000,66.62658052891493,26.26247,0.1,312.81213,1609800128433,,,,
Fix,GT,37.4373788000,-122.2452443000,67.74825082144662,26.678448,0.1,312.78708,1609800129433,,,,
Fix,GT,37.4375443000,-122.2454657000,68.8612551256067,27.045174,0.1,313.45578,1609800130433,,,,
Fix,GT,37.4377133000,-122.2456852000,69.97192227030223,26.890232,0.1,314.2814,1609800131433,,,,
Fix,GT,37.4378825000,-122.2459003000,71.11192071402911,26.610836,0.1,314.6692,1609800132433,,,,
Fix,GT,37.4380507000,-122.2461133000,72.19692399253358,26.427347,0.1,314.58984,1609800133433,,,,
Fix,GT,37.4382175000,-122.2463259000,73.32058758817675,26.442871,0.1,314.2964,1609800134433,,,,
Fix,GT,37.4383842000,-122.2465406000,74.42891779293495,26.575665,0.1,314.13284,1609800135433,,,,
Fix,GT,37.4385523000,-122.2467566000,75.53658709738943,26.900719,0.1,314.33997,1609800136433,,,,
Fix,GT,37.4387233000,-122.2469750000,76.60625166841783,27.276966,0.1,314.42828,1609800137433,,,,
Fix,GT,37.4388967000,-122.2471970000,77.72858699206972,27.629604,0.1,314.266,1609800138433,,,,
Fix,GT,37.4390709000,-122.2474204000,78.83559002767561,27.698586,0.1,314.34073,1609800139433,,,,
Fix,GT,37.4392463000,-122.2476440000,79.94958932389045,27.833084,0.1,314.66156,1609800140433,,,,
Fix,GT,37.4394237000,-122.2478683000,81.06992336708754,28.101717,0.1,314.58926,1609800141433,,,,
Fix,GT,37.4396016000,-122.2480952000,82.18658725385376,28.153267,0.1,314.21683,1609800142433,,,,
Fix,GT,37.4397781000,-122.2483232000,83.30692043355702,28.094757,0.1,313.99265,1609800143433,,,,
Fix,GT,37.4399540000,-122.2485520000,84.42925421830296,28.189686,0.1,313.8756,1609800144433,,,,
Fix,GT,37.4401307000,-122.2487813000,85.59792436891576,28.213943,0.1,314.03683,1609800145433,,,,
Fix,GT,37.4403071000,-122.2490093000,86.75425372614518,27.998373,0.1,314.138,1609800146433,,,,
Fix,GT,37.4404821000,-122.2492353000,87.85992179430127,27.763521,0.1,314.0494,1609800147433,,,,
Fix,GT,37.4406551000,-122.2494596000,88.96992325637302,27.475231,0.1,313.89297,1609800148433,,,,
Fix,GT,37.4408257000,-122.2496828000,90.041260547604,27.288855,0.1,313.62836,1609800149433,,,,
Fix,GT,37.4409961000,-122.2499061000,91.12758932297038,27.422539,0.1,313.70068,1609800150433,,,,
Fix,GT,37.4411673000,-122.2501306000,92.2122527832978,27.568184,0.1,313.66342,1609800151433,,,,
Fix,GT,37.4413402000,-122.2503559000,93.30625582321272,27.792425,0.1,313.99396,1609800152433,,,,
Fix,GT,37.4415148000,-122.2505819000,94.52525159820857,27.826906,0.1,314.11127,1609800153433,,,,
Fix,GT,37.4416887000,-122.2508069000,95.78558820095509,27.57963,0.1,314.05173,1609800154433,,,,
Fix,GT,37.4418599000,-122.2510295000,97.02958398216333,27.185005,0.1,313.88776,1609800155433,,,,
Fix,GT,37.4420284000,-122.2512510000,98.27292005113486,27.101578,0.1,313.371,1609800156433,,,,
Fix,GT,37.4421946000,-122.2514758000,99.44358107750122,27.04021,0.099,312.30273,1609800157433,,,,
Fix,GT,37.4423542000,-122.2517020000,100.52558808426488,26.37527,0.1,310.5141,1609800158433,,,,
Fix,GT,37.4425031000,-122.2519291000,101.57259193988443,25.66177,0.1,308.45438,1609800159433,,,,
Fix,GT,37.4426421000,-122.2521558000,102.56858807333379,24.94591,0.1,306.78537,1609800160433,,,,
Fix,GT,37.4427720000,-122.2523811000,103.52459625789061,24.252357,0.1,305.10867,1609800161433,,,,
Fix,GT,37.4428941000,-122.2526038000,104.4565946327366,23.58534,0.1,304.1038,1609800162433,,,,
Fix,GT,37.4430098000,-122.2528226000,105.37959551428594,22.87476,0.1,303.1118,1609800163433,,,,
Fix,GT,37.4431182000,-122.2530379000,106.27626282753226,22.19194,0.1,301.49667,1609800164433,,,,
Fix,GT,37.4432189000,-122.2532503000,107.13792628774172,21.534065,0.1,300.1214,1609800165433,,,,
Fix,GT,37.4433122000,-122.2534595000,107.95459795655097,20.88583,0.1,298.54608,1609800166433,,,,
Fix,GT,37.4433985000,-122.2536653000,108.76092491467057,20.25482,0.099,297.1714,1609800167433,,,,
Fix,GT,37.4434783000,-122.2538666000,109.55026327622727,19.545567,0.1,295.86798,1609800168433,,,,
Fix,GT,37.4435518000,-122.2540634000,110.32259830699559,18.922607,0.1,294.52777,1609800169433,,,,
Fix,GT,37.4436202000,-122.2542578000,111.05593293285165,18.812939,0.1,293.347,1609800170433,,,,
Fix,GT,37.4436867000,-122.2544572000,111.80326499951639,19.487888,0.1,292.21246,1609800171433,,,,
Fix,GT,37.4437510000,-122.2546615000,112.5635981979849,19.333096,0.1,291.05048,1609800172433,,,,
Fix,GT,37.4438123000,-122.2548675000,113.32026844272036,19.611473,0.1,290.12698,1609800173433,,,,
Fix,GT,37.4438718000,-122.2550775000,114.09060130182525,19.912062,0.1,289.02896,1609800174433,,,,
Fix,GT,37.4439285000,-122.2552922000,114.89926237971622,20.074648,0.1,287.73813,1609800175433,,,,
Fix,GT,37.4439817000,-122.2555090000,115.71093251199272,19.962015,0.1,286.65726,1609800176433,,,,
Fix,GT,37.4440307000,-122.2557230000,116.47192407285843,19.490044,0.1,285.56357,1609800177433,,,,
Fix,GT,37.4440754000,-122.2559355000,117.23726217843296,19.424807,0.1,284.19052,1609800178433,,,,
Fix,GT,37.4441162000,-122.2561470000,117.99593462111466,18.982204,0.1,283.26083,1609800179433,,,,
Fix,GT,37.4441527000,-122.2563534000,118.70993662632054,18.484814,0.1,281.93054,1609800180433,,,,
Fix,GT,37.4441847000,-122.2565566000,119.37293477603816,18.192854,0.1,280.66238,1609800181433,,,,
Fix,GT,37.4442132000,-122.2567591000,119.99593304030532,18.248304,0.099,279.58752,1609800182433,,,,
Fix,GT,37.4442389000,-122.2569645000,120.58993689459317,18.608896,0.1,278.44144,1609800183433,,,,
Fix,GT,37.4442619000,-122.2571758000,121.18660053060921,19.134293,0.1,277.2694,1609800184433,,,,
Fix,GT,37.4442821000,-122.2573931000,121.77760141083263,19.515839,0.1,276.1752,1609800185433,,,,
Fix,GT,37.4442990000,-122.2576108000,122.34660604021815,19.125937,0.1,275.15488,1609800186433,,,,
Fix,GT,37.4443126000,-122.2578246000,122.88327464750523,18.950174,0.1,274.06204,1609800187433,,,,
Fix,GT,37.4443220000,-122.2580380000,123.36027090983907,18.804533,0.1,272.4927,1609800188433,,,,
Fix,GT,37.4443270000,-122.2582504000,123.81294281953501,18.802391,0.1,271.1036,1609800189433,,,,
Fix,GT,37.4443279000,-122.2584610000,124.23693764703785,18.436731,0.1,269.8253,1609800190433,,,,
Fix,GT,37.4443259000,-122.2586682000,124.63194158144233,18.233385,0.1,268.8927,1609800191433,,,,
Fix,GT,37.4443213000,-122.2588733000,124.9732805582023,18.134993,0.1,267.97305,1609800192433,,,,
Fix,GT,37.4443136000,-122.2590801000,125.27760832726108,18.621868,0.1,266.81406,1609800193433,,,,
Fix,GT,37.4443023000,-122.2592927000,125.5316098656258,18.947144,0.1,265.71384,1609800194433,,,,
Fix,GT,37.4442881000,-122.2595061000,125.74494301588379,18.866112,0.1,264.89676,1609800195433,,,,
Fix,GT,37.4442721000,-122.2597178000,125.9316072970737,18.839388,0.1,264.31772,1609800196433,,,,
Fix,GT,37.4442551000,-122.2599306000,126.09261489492155,19.023651,0.1,264.29333,1609800197433,,,,
Fix,GT,37.4442379000,-122.2601455000,126.21794853367965,19.22356,0.1,264.22467,1609800198433,,,,
Fix,GT,37.4442208000,-122.2603614000,126.32194554190028,19.086245,0.1,264.25192,1609800199433,,,,
Fix,GT,37.4442040000,-122.2605754000,126.38494908354915,18.987022,0.1,264.40692,1609800200433,,,,
Fix,GT,37.4441875000,-122.2607888000,126.46961526188079,19.000925,0.1,264.40247,1609800201433,,,,
Fix,GT,37.4441709000,-122.2610032000,126.5679470142386,19.111937,0.1,264.39505,1609800202433,,,,
Fix,GT,37.4441537000,-122.2612187000,126.70694244984861,19.249313,0.1,264.10345,1609800203433,,,,
Fix,GT,37.4441360000,-122.2614374000,126.84794884908956,19.766623,0.1,264.1258,1609800204433,,,,
Fix,GT,37.4441177000,-122.2616631000,127.00094116471269,20.30112,0.099,264.14047,1609800205433,,,,
Fix,GT,37.4440989000,-122.2618941000,127.1069484855202,20.793306,0.1,264.0651,1609800206433,,,,
Fix,GT,37.4440792000,-122.2621297000,127.24694714988163,21.131035,0.1,263.93243,1609800207433,,,,
Fix,GT,37.4440591000,-122.2623690000,127.37127754001062,21.417603,0.1,263.8772,1609800208433,,,,
Fix,GT,37.4440393000,-122.2626108000,127.4856171845613,21.597498,0.1,264.35654,1609800209433,,,,
Fix,GT,37.4440215000,-122.2628531000,127.53894842396767,21.405737,0.1,264.89764,1609800210433,,,,
Fix,GT,37.4440048000,-122.2630920000,127.62028189019475,21.024162,0.1,264.96024,1609800211433,,,,
Fix,GT,37.4439879000,-122.2633269000,127.73328429394269,20.832378,0.1,264.64456,1609800212433,,,,
Fix,GT,37.4439699000,-122.2635609000,127.81394505171193,20.68023,0.099,264.26392,1609800213433,,,,
Fix,GT,37.4439516000,-122.2637916000,127.89094725200175,20.335802,0.1,264.22556,1609800214433,,,,
Fix,GT,37.4439348000,-122.2640183000,127.93795013427734,20.000385,0.1,265.10422,1609800215433,,,,
Fix,GT,37.4439223000,-122.2642440000,127.9439513743107,20.132128,0.1,266.6941,1609800216433,,,,
Fix,GT,37.4439152000,-122.2644731000,127.91195060221435,20.448792,0.1,268.34042,1609800217433,,,,
Fix,GT,37.4439119000,-122.2647059000,127.88261764163508,20.796173,0.1,269.3106,1609800218433,,,,
Fix,GT,37.4439114000,-122.2649431000,127.82728442632606,21.190449,0.1,270.12064,1609800219433,,,,
Fix,GT,37.4439143000,-122.2651848000,127.76595268673736,21.5985,0.1,271.38586,1609800220433,,,,
Fix,GT,37.4439216000,-122.2654309000,127.64995100339729,21.96208,0.1,272.64517,1609800221433,,,,
Fix,GT,37.4439338000,-122.2656799000,127.51861956695666,22.183956,0.1,274.30737,1609800222433,,,,
Fix,GT,37.4439519000,-122.2659302000,127.33862142018916,22.32434,0.1,275.6186,1609800223433,,,,
Fix,GT,37.4439741000,-122.2661824000,127.12162670498628,22.594088,0.1,276.8491,1609800224433,,,,
Fix,GT,37.4440013000,-122.2664374000,126.8606234818426,22.953741,0.1,278.08765,1609800225433,,,,
Fix,GT,37.4440334000,-122.2666957000,126.57295060308479,23.329388,0.1,279.2889,1609800226433,,,,
Fix,GT,37.4440695000,-122.2669558000,126.25762410697644,23.329159,0.1,280.35333,1609800227433,,,,
Fix,GT,37.4441096000,-122.2672136000,125.94462685737199,23.15038,0.1,281.4305,1609800228433,,,,
Fix,GT,37.4441534000,-122.2674681000,125.60829165085306,22.9549,0.1,282.80582,1609800229433,,,,
Fix,GT,37.4442018000,-122.2677192000,125.29229348831404,22.770191,0.1,284.1311,1609800230433,,,,
Fix,GT,37.4442542000,-122.2679669000,124.98995717801768,22.582878,0.1,285.50998,1609800231433,,,,
Fix,GT,37.4443118000,-122.2682104000,124.64929389462759,22.394987,0.1,287.23315,1609800232433,,,,
Fix,GT,37.4443741000,-122.2684500000,124.3322943599735,22.220371,0.1,288.58893,1609800233433,,,,
Fix,GT,37.4444402000,-122.2686860000,124.0082906087182,22.0469,0.1,289.85654,1609800234433,,,,
Fix,GT,37.4445103000,-122.2689180000,123.68695854729594,21.872711,0.1,291.37827,1609800235433,,,,
Fix,GT,37.4445843000,-122.2691460000,123.36195650507261,21.71266,0.1,292.58743,1609800236433,,,,
Fix,GT,37.4446612000,-122.2693706000,122.97395967514467,21.560791,0.1,293.6605,1609800237433,,,,
Fix,GT,37.4447405000,-122.2695920000,122.64328620878223,21.393286,0.1,294.47855,1609800238433,,,,
Fix,GT,37.4448220000,-122.2698104000,122.37362389991358,21.304934,0.1,295.50116,1609800239433,,,,
Fix,GT,37.4449069000,-122.2700256000,122.09928819447714,21.169113,0.1,296.74454,1609800240433,,,,
Fix,GT,37.4449946000,-122.2702368000,121.83629062032855,20.992006,0.1,297.99805,1609800241433,,,,
Fix,GT,37.4450853000,-122.2704438000,121.55162386731718,20.806913,0.1,299.29388,1609800242433,,,,
Fix,GT,37.4451787000,-122.2706464000,121.30895476214937,20.634987,0.1,300.49838,1609800243433,,,,
Fix,GT,37.4452751000,-122.2708470000,121.12161852439294,20.94032,0.1,301.3889,1609800244433,,,,
Fix,GT,37.4453766000,-122.2710512000,120.98662472321075,21.646788,0.1,302.267,1609800245433,,,,
Fix,GT,37.4454850000,-122.2712594000,120.88994888660568,22.347607,0.1,303.83618,1609800246433,,,,
Fix,GT,37.4456014000,-122.2714700000,120.79528488982623,23.041317,0.1,305.28732,1609800247433,,,,
Fix,GT,37.4457258000,-122.2716832000,120.79094696044922,23.715574,0.1,306.79523,1609800248433,,,,
Fix,GT,37.4458575000,-122.2718976000,120.83895259058704,24.048218,0.1,308.1694,1609800249433,,,,
Fix,GT,37.4459937000,-122.2721092000,120.99528486861163,24.113235,0.1,309.48074,1609800250433,,,,
Fix,GT,37.4461340000,-122.2723178000,121.19527502485084,24.171276,0.1,310.55322,1609800251433,,,,
Fix,GT,37.4462772000,-122.2725238000,121.43027492531178,24.208712,0.1,311.34802,1609800252433,,,,
Fix,GT,37.4464217000,-122.2727288000,121.74460866040226,24.217787,0.1,311.36124,1609800253433,,,,
Fix,GT,37.4465656000,-122.2729352000,122.08294410399503,24.317707,0.1,311.0293,1609800254433,,,,
Fix,GT,37.4467098000,-122.2731428000,122.42027500908443,24.409964,0.1,310.97476,1609800255433,,,,
Fix,GT,37.4468543000,-122.2733510000,122.83660942980987,24.368465,0.1,310.9163,1609800256433,,,,
Fix,GT,37.4469971000,-122.2735570000,123.29893525577927,23.990902,0.099,311.05554,1609800257433,,,,
Fix,GT,37.4471389000,-122.2737609000,123.77393555944218,23.913673,0.1,311.08182,1609800258433,,,,
